,Ticker,Fiscal Year,Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
7221,HAL,2021,2021-12-31,15295000000.0,-13279000000.0,2016000000.0,-204000000.0,-204000000.0,-1046124105.7772971,-434363725.33045274,1812000000.0,-548000000.0,-520000000.0,1264000000.0,-12000000.0,1252000000.0,216000000.0,1468000000,118022468.97815126,1457000000,1457000000
7222,HAL,2022,2022-12-31,20297000000.0,-16984000000.0,3313000000.0,-240000000.0,-240000000.0,-1046124105.7772971,-434363725.33045274,3073000000.0,-555000000.0,-463000000.0,2518000000.0,-408000000.0,2110000000.0,-515000000.0,1595000000,118022468.97815126,1572000000,1572000000
7223,HAL,2023,2023-12-31,23018000000.0,-18658000000.0,4360000000.0,-277000000.0,-226000000.0,-1046124105.7772971,-434363725.33045274,4083000000.0,-610000000.0,-395000000.0,3473000000.0,-110000000.0,3363000000.0,-701000000.0,2662000000,118022468.97815126,2638000000,2638000000
7224,HALO,2019,2019-12-31,195992000.0,-45546000.0,150446000.0,-218056000.0,-77252000.0,-140804000.0,-434363725.33045274,-67610000.0,-4641000.0,-11627000.0,-72251000.0,-113345135.4520958,-72251000.0,11000.0,-72240000,118022468.97815126,-72240000,-72240000
7225,HALO,2020,2020-12-31,267594000.0,-43367000.0,224227000.0,-79972000.0,-45736000.0,-34236000.0,-434363725.33045274,144255000.0,-14953000.0,-20378000.0,129302000.0,-113345135.4520958,129302000.0,-217000.0,129085000,118022468.97815126,129085000,129085000
7226,HALO,2021,2021-12-31,443310000.0,-81413000.0,361897000.0,-85995000.0,-50323000.0,-35672000.0,-434363725.33045274,275902000.0,-6424000.0,-7526000.0,269478000.0,-20960000.0,248518000.0,154192000.0,402710000,118022468.97815126,402710000,402710000
7227,HALO,2022,2022-12-31,660116000.0,-139304000.0,520812000.0,-253281000.0,-143526000.0,-66607000.0,-43148000.0,267531000.0,-15901000.0,-16947000.0,251630000.0,-2712000.0,248918000.0,-46789000.0,202129000,118022468.97815126,202129000,202129000
7228,HALO,2023,2023-12-31,829253000.0,-192361000.0,636892000.0,-299318000.0,-149182000.0,-76363000.0,-73773000.0,337574000.0,-2445000.0,-18762000.0,335129000.0,13200000.0,348329000.0,-66735000.0,281594000,118022468.97815126,281594000,281594000
7233,HAS,2019,2019-12-31,4720200000.0,-1807800000.0,2912400000.0,-2260300000.0,-1536300000.0,-262200000.0,-47300000.0,652100000.0,-57900000.0,-71800000.0,594200000.0,-113345135.4520958,594200000.0,-73800000.0,520400000,118022468.97815126,520400000,520400000
7234,HAS,2020,2020-12-31,5465400000.0,-1718900000.0,3746500000.0,-3026100000.0,-2051900000.0,-259500000.0,-144700000.0,720400000.0,-179700000.0,-193700000.0,540700000.0,-218600000.0,322100000.0,-96700000.0,225400000,118022468.97815126,222500000,222500000
7235,HAS,2021,2021-12-31,6420400000.0,-2556100000.0,3864300000.0,-2992200000.0,-1939300000.0,-315700000.0,-116800000.0,872100000.0,-181400000.0,-174300000.0,690700000.0,-108800000.0,581900000.0,-146600000.0,435300000,118022468.97815126,428700000,428700000
7236,HAS,2022,2022-12-31,5856700000.0,-2467300000.0,3389400000.0,-2959600000.0,-2053400000.0,-307900000.0,-105300000.0,429800000.0,-146200000.0,-159200000.0,283600000.0,-22100000.0,261500000.0,-58500000.0,203000000,118022468.97815126,203500000,203500000
7237,HAS,2023,2023-12-31,5003300000.0,-2154900000.0,2848400000.0,-2657000000.0,-1838800000.0,-306900000.0,-83000000.0,191400000.0,-170300000.0,-163300000.0,21100000.0,-1730200000.0,-1709100000.0,221300000.0,-1487800000,118022468.97815126,-1489300000,-1489300000
7238,HASI,2019,2019-12-31,117158000.0,-5028782503.752925,2678659026.7719755,-43470000.0,-14693000.0,-1046124105.7772971,-434363725.33045274,73688000.0,-67000.0,-64241000.0,73621000.0,16396000.0,90017000.0,-8097000.0,81920000,118022468.97815126,81564000,81564000
7239,HASI,2020,2020-12-31,137020000.0,-5028782503.752925,2678659026.7719755,-52612000.0,-14846000.0,-1046124105.7772971,-434363725.33045274,84408000.0,-44219000.0,-92182000.0,40189000.0,39791000.0,79980000.0,2779000.0,82759000,118022468.97815126,82416000,82416000
7240,HASI,2021,2021-12-31,135141000.0,-5028782503.752925,2678659026.7719755,-72882000.0,-19907000.0,-1046124105.7772971,-434363725.33045274,62259000.0,4716000.0,-121705000.0,66975000.0,77529000.0,144504000.0,-17158000.0,127346000,118022468.97815126,126579000,126579000
7241,HASI,2022,2022-12-31,164645000.0,-5028782503.752925,2678659026.7719755,-93379000.0,-29934000.0,-1046124105.7772971,-434363725.33045274,71266000.0,-84268000.0,-115559000.0,-13002000.0,62294000.0,49292000.0,-7381000.0,41911000,118022468.97815126,41502000,41502000
7242,HASI,2023,2023-12-31,231975000.0,-5028782503.752925,2678659026.7719755,-95627000.0,-31283000.0,-1046124105.7772971,-434363725.33045274,136348000.0,-30034000.0,-171008000.0,106314000.0,76064000.0,182378000.0,-31621000.0,150757000,118022468.97815126,148836000,148836000
7252,HBB,2019,2019-12-31,611786000.0,-483234000.0,128552000.0,-101758000.0,-100381000.0,-1046124105.7772971,-1377000.0,26794000.0,-2617000.0,-2975000.0,24177000.0,-113345135.4520958,24177000.0,-9084000.0,15093000,-28600000.0,-13507000,-13507000
7253,HBB,2020,2020-12-31,603713000.0,-465059000.0,138654000.0,-101239000.0,-99990000.0,-1046124105.7772971,-1249000.0,37415000.0,-3683000.0,-1998000.0,33732000.0,-113345135.4520958,33732000.0,-9665000.0,24067000,22191000.0,46258000,46258000
7254,HBB,2021,2021-12-31,658394000.0,-521892000.0,136502000.0,-104963000.0,-104763000.0,-1046124105.7772971,-200000.0,31539000.0,-2582000.0,-2854000.0,28957000.0,-113345135.4520958,28957000.0,-7651000.0,21306000,118022468.97815126,21306000,21306000
7255,HBB,2022,2022-12-31,640949000.0,-511835000.0,129114000.0,-90320000.0,-90120000.0,-1046124105.7772971,-200000.0,38794000.0,-6365000.0,-4589000.0,32429000.0,-113345135.4520958,32429000.0,-7162000.0,25267000,118022468.97815126,25267000,25267000
7256,HBB,2023,2023-12-31,625625000.0,-481949000.0,143676000.0,-108595000.0,-108395000.0,-1046124105.7772971,-200000.0,35081000.0,-3385000.0,-3000000.0,31696000.0,-113345135.4520958,31696000.0,-6454000.0,25242000,118022468.97815126,25242000,25242000
7257,HBI,2019,2019-12-31,6425716000.0,-3997014000.0,2428702000.0,-1578017000.0,-1578017000.0,-1046124105.7772971,-434363725.33045274,850685000.0,-207125000.0,-176924000.0,643560000.0,-113345135.4520958,643560000.0,-70236000.0,573324000,27396000.0,600720000,600720000
7258,HBI,2020,2020-12-31,6127161000.0,-4524461000.0,1602700000.0,-1560034000.0,-1560034000.0,-1046124105.7772971,-434363725.33045274,42666000.0,-184893000.0,-164238000.0,-142227000.0,-113345135.4520958,-142227000.0,109940000.0,-32287000,-43292000.0,-75579000,-75579000
7259,HBI,2021,2021-12-31,6801240000.0,-4149541000.0,2651699000.0,-1853971000.0,-1853971000.0,-1046124105.7772971,-434363725.33045274,797728000.0,-216653000.0,-163067000.0,581075000.0,-113345135.4520958,581075000.0,-60107000.0,520968000,-443744000.0,77224000,77224000
7260,HBI,2022,2022-12-31,6233650000.0,-4012542000.0,2221108000.0,-1701563000.0,-1701563000.0,-1046124105.7772971,-434363725.33045274,519545000.0,-166807000.0,-157073000.0,352738000.0,-113345135.4520958,352738000.0,-483907000.0,-131169000,3965000.0,-127204000,-127204000
7261,HBI,2023,2023-12-31,5636523000.0,-3740113000.0,1896410000.0,-1607628000.0,-1607628000.0,-1046124105.7772971,-434363725.33045274,288782000.0,-313874000.0,-275354000.0,-25092000.0,-113345135.4520958,-25092000.0,7366000.0,-17726000,118022468.97815126,-17726000,-17726000
7262,HBIO,2019,2019-12-31,116176000.0,-51854000.0,64322000.0,-62485000.0,-46024000.0,-10715000.0,-5746000.0,1837000.0,-5879000.0,-5410000.0,-4042000.0,-1460000.0,-5502000.0,815000.0,-4687000,118022468.97815126,-4687000,-4687000
7263,HBIO,2020,2020-12-31,102100000.0,-44059000.0,58041000.0,-57820000.0,-43425000.0,-8685000.0,-5710000.0,221000.0,-5637000.0,-4831000.0,-5416000.0,-1876000.0,-7292000.0,-518000.0,-7810000,118022468.97815126,-7810000,-7810000
7264,HBIO,2021,2021-12-31,118904000.0,-51252000.0,67652000.0,-65586000.0,-48947000.0,-10799000.0,-5840000.0,2066000.0,-2206000.0,-1540000.0,-140000.0,-113345135.4520958,-140000.0,-148000.0,-288000,118022468.97815126,-288000,-288000
7265,HBIO,2022,2022-12-31,113335000.0,-52516000.0,60819000.0,-67985000.0,-49534000.0,-12329000.0,-6122000.0,-7166000.0,-2246000.0,-2548000.0,-9412000.0,233000.0,-9179000.0,-337000.0,-9516000,118022468.97815126,-9516000,-9516000
7266,HBIO,2023,2023-12-31,112250000.0,-46179000.0,66071000.0,-64177000.0,-46888000.0,-11764000.0,-5525000.0,1894000.0,-3818000.0,-3591000.0,-1924000.0,-632000.0,-2556000.0,-859000.0,-3415000,118022468.97815126,-3415000,-3415000
7267,HCA,2019,2019-12-31,51336000000.0,-32041000000.0,19295000000.0,-12077000000.0,-915957802.0611697,-1046124105.7772971,-2596000000.0,7218000000.0,-1781000000.0,-1824000000.0,5437000000.0,-193000000.0,5244000000.0,-1099000000.0,4145000000,118022468.97815126,3505000000,3505000000
7268,HCA,2020,2020-12-31,51533000000.0,-32243000000.0,19290000000.0,-12028000000.0,-915957802.0611697,-1046124105.7772971,-2721000000.0,7262000000.0,-1530000000.0,-1584000000.0,5732000000.0,-302000000.0,5430000000.0,-1043000000.0,4387000000,118022468.97815126,3754000000,3754000000
7269,HCA,2021,2021-12-31,58752000000.0,-36260000000.0,22492000000.0,-12814000000.0,-915957802.0611697,-1046124105.7772971,-2853000000.0,9678000000.0,-1453000000.0,-1566000000.0,8225000000.0,1608000000.0,9833000000.0,-2112000000.0,7721000000,118022468.97815126,6956000000,6956000000
7270,HCA,2022,2022-12-31,60233000000.0,-37056000000.0,23177000000.0,-14124000000.0,-915957802.0611697,-1046124105.7772971,-2969000000.0,9053000000.0,-1696000000.0,-1741000000.0,7357000000.0,1223000000.0,8580000000.0,-1746000000.0,6834000000,118022468.97815126,5643000000,5643000000
7271,HCA,2023,2023-12-31,64968000000.0,-39389000000.0,25579000000.0,-15952000000.0,-915957802.0611697,-1046124105.7772971,-3077000000.0,9627000000.0,-1916000000.0,-1938000000.0,7711000000.0,-5000000.0,7706000000.0,-1615000000.0,6091000000,118022468.97815126,5242000000,5242000000
7276,HCC,2019,2019-12-31,1268309000.0,-750573000.0,517736000.0,-134344000.0,-37014000.0,-1046124105.7772971,-97330000.0,383392000.0,-6520000.0,-29335000.0,376872000.0,-9756000.0,367116000.0,-65417000.0,301699000,118022468.97815126,301699000,301699000
7277,HCC,2020,2020-12-31,782738000.0,-658906000.0,123832000.0,-150971000.0,-32879000.0,-1046124105.7772971,-118092000.0,-27139000.0,-28766000.0,-32310000.0,-55905000.0,-113345135.4520958,-55905000.0,20144000.0,-35761000,118022468.97815126,-35761000,-35761000
7278,HCC,2021,2021-12-31,1059216000.0,-617080000.0,442136000.0,-198383000.0,-56965000.0,-1046124105.7772971,-141418000.0,243753000.0,-34098000.0,-35389000.0,209655000.0,-9678000.0,199977000.0,-49096000.0,150881000,118022468.97815126,150881000,150881000
7279,HCC,2022,2022-12-31,1738738000.0,-749789000.0,988949000.0,-187525000.0,-72246000.0,-1046124105.7772971,-115279000.0,801424000.0,-18320000.0,-18995000.0,783104000.0,-113345135.4520958,783104000.0,-141806000.0,641298000,118022468.97815126,641298000,641298000
7280,HCC,2023,2023-12-31,1676625000.0,-947755000.0,728870000.0,-187464000.0,-60108000.0,-1046124105.7772971,-127356000.0,541406000.0,21712000.0,22739000.0,563118000.0,-11699000.0,551419000.0,-72790000.0,478629000,118022468.97815126,478629000,478629000
7288,HCKT,2019,2019-12-31,282472000.0,-185679000.0,96793000.0,-62074000.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,34719000.0,-311000.0,-311000.0,34408000.0,-3381000.0,31027000.0,-7744000.0,23283000,-6000.0,23277000,23277000
7289,HCKT,2020,2020-12-31,239482000.0,-58656000.0,180826000.0,-1586335169.9214919,-915957802.0611697,-1046124105.7772971,-434363725.33045274,180826000.0,-161822000.0,-161822000.0,19004000.0,-10488000.0,8516000.0,-2871000.0,5645000,-172000.0,5473000,5473000
7290,HCKT,2021,2021-12-31,278809000.0,-173146000.0,105663000.0,-59187000.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,46476000.0,-95000.0,-95000.0,46381000.0,-113345135.4520958,46381000.0,-4829000.0,41552000,-7000.0,41545000,41545000
7291,HCKT,2022,2022-12-31,293742000.0,-178166000.0,115576000.0,-60979000.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,54597000.0,-144000.0,-144000.0,54453000.0,651000.0,55104000.0,-14302000.0,40802000,118022468.97815126,40802000,40802000
7292,HCKT,2023,2023-12-31,296590000.0,-180208000.0,116382000.0,-65942000.0,-915957802.0611697,-1046124105.7772971,-434363725.33045274,50440000.0,-3235000.0,-3235000.0,47205000.0,-1178000.0,46027000.0,-11876000.0,34151000,118022468.97815126,34151000,34151000
7303,HCSG,2019,2019-12-31,1840778000.0,-1612877000.0,227901000.0,-150022000.0,-150022000.0,-1046124105.7772971,-434363725.33045274,77879000.0,7217000.0,-3459000.0,85096000.0,-113345135.4520958,85096000.0,-20515000.0,64581000,118022468.97815126,64581000,64581000
7304,HCSG,2020,2020-12-31,1760303000.0,-1492317000.0,267986000.0,-150778000.0,-150778000.0,-1046124105.7772971,-434363725.33045274,117208000.0,11978000.0,-1374000.0,129186000.0,-113345135.4520958,129186000.0,-30504000.0,98682000,118022468.97815126,98682000,98682000
7305,HCSG,2021,2021-12-31,1641959000.0,-1411393000.0,230566000.0,-173108000.0,-173108000.0,-1046124105.7772971,-434363725.33045274,57458000.0,8054000.0,-1385000.0,65512000.0,-113345135.4520958,65512000.0,-16969000.0,48543000,118022468.97815126,48543000,48543000
7306,HCSG,2022,2022-12-31,1690176000.0,-1496865000.0,193311000.0,-140344000.0,-140344000.0,-1046124105.7772971,-434363725.33045274,52967000.0,-8414000.0,-2987000.0,44553000.0,-113345135.4520958,44553000.0,-10310000.0,34243000,118022468.97815126,34243000,34243000
7307,HCSG,2023,2023-12-31,1671389000.0,-1456643000.0,214746000.0,-166772000.0,-166772000.0,-1046124105.7772971,-434363725.33045274,47974000.0,5082000.0,-7856000.0,53056000.0,-113345135.4520958,53056000.0,-14670000.0,38386000,118022468.97815126,38386000,38386000
7320,HDSN,2019,2019-12-31,162059000.0,-144894000.0,17165000.0,-32949000.0,-30018000.0,-1046124105.7772971,-434363725.33045274,-15784000.0,-9500000.0,-18911000.0,-25284000.0,-113345135.4520958,-25284000.0,-656000.0,-25940000,118022468.97815126,-25940000,-25940000
7321,HDSN,2020,2020-12-31,147605000.0,-112195000.0,35410000.0,-29506000.0,-26644000.0,-1046124105.7772971,-2862000.0,5904000.0,-11297000.0,-12330000.0,-5393000.0,-113345135.4520958,-5393000.0,185000.0,-5208000,118022468.97815126,-5208000,-5208000
7322,HDSN,2021,2021-12-31,192748000.0,-121084000.0,71664000.0,-29359000.0,-26566000.0,-1046124105.7772971,-2793000.0,42305000.0,-8906000.0,-11376000.0,33399000.0,-113345135.4520958,33399000.0,-1140000.0,32259000,118022468.97815126,32259000,32259000
7323,HDSN,2022,2022-12-31,325225000.0,-162332000.0,162893000.0,-31384000.0,-28591000.0,-1046124105.7772971,-2793000.0,131509000.0,-14327000.0,-14327000.0,117182000.0,-113345135.4520958,117182000.0,-13381000.0,103801000,118022468.97815126,103801000,103801000
7324,HDSN,2023,2023-12-31,289025000.0,-177518000.0,111507000.0,-33335000.0,-30542000.0,-1046124105.7772971,-2793000.0,78172000.0,-8352000.0,-8352000.0,69820000.0,-113345135.4520958,69820000.0,-17573000.0,52247000,118022468.97815126,52247000,52247000
7326,HEAR,2019,2019-12-31,234663000.0,-155950000.0,78713000.0,-68286000.0,-60430000.0,-7856000.0,-434363725.33045274,10427000.0,1280000.0,-929000.0,11707000.0,-113345135.4520958,11707000.0,6237000.0,17944000,118022468.97815126,17944000,17944000
7327,HEAR,2020,2020-12-31,360093000.0,-226305000.0,133788000.0,-84621000.0,-72356000.0,-12265000.0,-434363725.33045274,49167000.0,3290000.0,-467000.0,52457000.0,-113345135.4520958,52457000.0,-13711000.0,38746000,118022468.97815126,38746000,38746000
7328,HEAR,2021,2021-12-31,366354000.0,-237971000.0,128383000.0,-107952000.0,-90462000.0,-17490000.0,-434363725.33045274,20431000.0,-282000.0,-383000.0,20149000.0,-113345135.4520958,20149000.0,-2428000.0,17721000,118022468.97815126,17721000,17721000
7329,HEAR,2022,2022-12-31,240166000.0,-190979000.0,49187000.0,-98771000.0,-79648000.0,-19123000.0,-434363725.33045274,-49584000.0,-2973000.0,-1220000.0,-52557000.0,-1896000.0,-54453000.0,-5093000.0,-59546000,118022468.97815126,-59546000,-59546000
7330,HEAR,2023,2023-12-31,258122000.0,-182618000.0,75504000.0,-91947000.0,-74810000.0,-17137000.0,-434363725.33045274,-16443000.0,-898000.0,-504000.0,-17341000.0,-113345135.4520958,-17341000.0,-338000.0,-17679000,118022468.97815126,-17679000,-17679000
7350,HES,2019,2019-12-31,6495000000.0,-5028782503.752925,2678659026.7719755,-5909000000.0,-2133000000.0,-233000000.0,-2122000000.0,586000000.0,-387000000.0,-380000000.0,199000000.0,22000000.0,221000000.0,-461000000.0,-240000000,118022468.97815126,-408000000,-412000000
7351,HES,2020,2020-12-31,4667000000.0,-5028782503.752925,2678659026.7719755,-5060000000.0,-1293000000.0,-351000000.0,-2074000000.0,-393000000.0,-418000000.0,-468000000.0,-811000000.0,-2039000000.0,-2850000000.0,11000000.0,-2839000000,118022468.97815126,-3093000000,-3093000000
7352,HES,2021,2021-12-31,7473000000.0,-5028782503.752925,2678659026.7719755,-5465000000.0,-2374000000.0,-162000000.0,-1528000000.0,2008000000.0,-400000000.0,-481000000.0,1608000000.0,-118000000.0,1490000000.0,-600000000.0,890000000,118022468.97815126,559000000,559000000
7353,HES,2022,2022-12-31,11324000000.0,-5028782503.752925,2678659026.7719755,-7477000000.0,-3859000000.0,-208000000.0,-1703000000.0,3847000000.0,-348000000.0,-493000000.0,3499000000.0,47000000.0,3546000000.0,-1099000000.0,2447000000,118022468.97815126,2096000000,2096000000
7354,HES,2023,2023-12-31,10511000000.0,-5028782503.752925,2678659026.7719755,-7614000000.0,-3259000000.0,-317000000.0,-2046000000.0,2897000000.0,-346000000.0,-478000000.0,2551000000.0,-80000000.0,2471000000.0,-733000000.0,1738000000,118022468.97815126,1382000000,1382000000
7355,HESM,2019,2019-12-31,848300000.0,-5028782503.752925,2678659026.7719755,-471700000.0,-52400000.0,-1046124105.7772971,-142500000.0,376600000.0,-59000000.0,-62400000.0,317600000.0,-113345135.4520958,317600000.0,100000.0,317700000,118022468.97815126,70100000,70100000
7356,HESM,2020,2020-12-31,1091900000.0,-5028782503.752925,2678659026.7719755,-515400000.0,-21100000.0,-1046124105.7772971,-156900000.0,576500000.0,-84400000.0,-94700000.0,492100000.0,-100000.0,492000000.0,-7300000.0,484700000,118022468.97815126,23800000,23800000
7357,HESM,2021,2021-12-31,1203800000.0,-5028782503.752925,2678659026.7719755,-476600000.0,-22700000.0,-1046124105.7772971,-165600000.0,727200000.0,-94800000.0,-105400000.0,632400000.0,-113345135.4520958,632400000.0,-14600000.0,617800000,118022468.97815126,46400000,46400000
7358,HESM,2022,2022-12-31,1275200000.0,-5028782503.752925,2678659026.7719755,-484000000.0,-23100000.0,-1046124105.7772971,-181300000.0,791200000.0,-144000000.0,-149300000.0,647200000.0,-113345135.4520958,647200000.0,-26600000.0,620600000,118022468.97815126,83900000,83900000
7359,HESM,2023,2023-12-31,1348600000.0,-5028782503.752925,2678659026.7719755,-531700000.0,-26200000.0,-1046124105.7772971,-192500000.0,816900000.0,-171300000.0,-179000000.0,645600000.0,-113345135.4520958,645600000.0,-37900000.0,607700000,118022468.97815126,118600000,118600000
7363,HFFG,2019,2019-12-31,388162000.0,-323914000.0,64248000.0,-56021000.0,-56021000.0,-1046124105.7772971,-434363725.33045274,8227000.0,-306000.0,-1747000.0,7921000.0,-113345135.4520958,7921000.0,-2441000.0,5480000,118022468.97815126,4974000,4974000
7364,HFFG,2020,2020-12-31,566832000.0,-466085000.0,100747000.0,-106355000.0,-106355000.0,-1046124105.7772971,-434363725.33045274,-5608000.0,-3225000.0,-4321000.0,-8833000.0,-339111000.0,-347944000.0,4725000.0,-343219000,118022468.97815126,-343512000,-343512000
